name,category,type,explicit,count
cave,context,Nature,false,3116
cafe,context,Indoor,false,3107
under_table,context,Indoor,false,3104
skull_print,context,Color,false,3100
cherry_blossom_print,context,Color,false,3048
sparks,context,Effect,false,3045
cloud_print,context,Color,false,3030
caustics,context,Effect,false,3012
rubble,context,Other,false,3012
power_symbol,context,Other,false,3010
fine_fabric_emphasis,context,Effect,false,3006
reflection_focus,context,Effect,false,2994
constellation_print,context,Color,false,2993
seigaiha,context,Color,false,2961
window_shadow,context,Indoor,false,2955
office,context,Indoor,false,2936
eye_focus,context,Other,false,2935
flame_print,context,Color,false,2925
pastel_colors,context,Color,false,2920
against_railing,context,Other,false,2914
morning,context,Sky,false,2910
festival,context,Other,false,2905
pale_color,context,Color,false,2899
pond,context,Nature,false,2883
traditional_halo,context,Effect,false,2871
single_vertical_stripe,context,Color,false,2862
lights,context,Other,false,2853
shower_(place),context,Indoor,false,2803
railroad_tracks,context,Other,false,2795
wooden_wall,context,Indoor,false,2793
overcast,context,Sky,false,2755
mars_symbol,context,Other,false,2751
neon_lights,context,Effect,false,2742
park_bench,context,Other,false,2740
ink,context,Effect,false,2676
spring_(season),context,Other,false,2655
skyline,context,Sky,false,2653
color_connection,context,Other,false,2649
symmetry,context,Other,false,2647
train_station,context,Other,false,2636
setsubun,context,Other,false,2613
plaid_background,context,Color,false,2608
inverted_cross,context,Other,false,2605
wooden_fence,context,Other,false,2602
meandros,context,Color,false,2575
through_clothes,context,Effect,false,2572
veranda,context,Other,false,2567
aqua_theme,context,Color,false,2548
beamed_sixteenth_notes,context,Other,false,2531
against_tree,context,Nature,false,2463
visible_air,context,Effect,false,2458
3d_background,context,Color,false,2403
pink_border,context,Other,false,2388
rotational_symmetry,context,Other,false,2378
stone_floor,context,Indoor,false,2378
shallow_water,context,Nature,false,2378
blue_border,context,Other,false,2376
real_world_location,context,Other,false,2375
through_wall,context,Effect,false,2358
pavement,context,Other,false,2350
stone_wall,context,Other,false,2348
tanabata,context,Other,false,2306
black_theme,context,Color,false,2270
gym,context,Indoor,false,2265
sunburst_background,context,Color,false,2265
stadium,context,Other,false,2263
eye_trail,context,Effect,false,2253
dust_cloud,context,Effect,false,2248
room,context,Indoor,false,2247
foliage,context,Nature,false,2244
partially_underwater_shot,context,Nature,false,2232
garden,context,Nature,false,2223
rainbow_gradient,context,Color,false,2215
christmas_lights,context,Effect,false,2213
dotted_line,context,Color,false,2201
blood_on_knife,context,Effect,false,2198
purple_fire,context,Effect,false,2195
in_bucket,context,Other,false,2185
dark_aura,context,Effect,false,2184
graveyard,context,Other,false,2184
akeome,context,Other,false,2142
linear_hatching,context,Effect,false,2140
concert,context,Other,false,2140
park,context,Nature,false,2131
sunflower_field,context,Nature,false,2068
colored_shadow,context,Effect,false,2057
red_border,context,Other,false,2011
ornate_border,context,Other,false,1974
spiked_halo,context,Effect,false,1964
gym_storeroom,context,Indoor,false,1963
in_water,context,Nature,false,1940
sidewalk,context,Other,false,1927
yellow_sky,context,Sky,false,1912
on_rock,context,Nature,false,1905
campfire,context,Nature,false,1902
pink_sky,context,Sky,false,1900
stream,context,Nature,false,1836
smoke_trail,context,Effect,false,1830
light_censor,context,Effect,false,1828
petals_on_liquid,context,Effect,false,1827
fish_print,context,Color,false,1817
bilingual_text,context,Other,false,1817
grey_theme,context,Color,false,1806
single_horizontal_stripe,context,Color,false,1800
summer_festival,context,Other,false,1800
heartbeat,context,Other,false,1799
asa_no_ha_(pattern),context,Color,false,1798
yellow_border,context,Other,false,1795
anchor_print,context,Color,false,1777
glowing_butterfly,context,Effect,false,1763
paw_print_background,context,Color,false,1747
food_stand,context,Other,false,1745
chinese_new_year,context,Other,false,1743
under_kotatsu,context,Indoor,false,1742
picnic,context,Nature,false,1735
honeycomb_(pattern),context,Color,false,1730
italian_flag,context,Other,false,1714
island,context,Nature,false,1705
bishamonten's_pagoda,context,Other,false,1704
sparkle_print,context,Color,false,1689
huge_moon,context,Sky,false,1688
christmas_present,context,Other,false,1672
on_car,context,Other,false,1660
bus_stop,context,Other,false,1635
frog_print,context,Color,false,1616
laundry,context,Other,false,1615
silver_trim,context,Other,false,1610
red_outline,context,Effect,false,1597
blue_trim,context,Other,false,1565
soccer,context,Other,false,1553
convenience_store,context,Indoor,false,1547
clear_sky,context,Sky,false,1547
double_vertical_stripe,context,Color,false,1541
wrestling_ring,context,Other,false,1537
cracked_wall,context,Other,false,1533
audience,context,Other,false,1527
multiple_monochrome,context,Color,false,1524
brown_border,context,Other,false,1515
pool_of_blood,context,Effect,false,1512
german_flag,context,Other,false,1492
yellow_trim,context,Other,false,1491
lattice,context,Other,false,1460
wading_pool,context,Nature,false,1456
under_tree,context,Nature,false,1456
blood_on_ground,context,Effect,false,1448
brick_floor,context,Indoor,false,1447
black_sky,context,Sky,false,1446
apartment,context,Other,false,1427
post-apocalypse,context,Other,false,1411
black_outline,context,Effect,false,1403
musical_note_print,context,Color,false,1394
embroidery,context,Other,false,1383
roundel,context,Other,false,1382
galaxy,context,Sky,false,1380
floating_island,context,Sky,false,1376
hanetsuki,context,Other,false,1369
stain,context,Effect,false,1363
sauna,context,Indoor,false,1360
aurora,context,Sky,false,1357
stone_stairs,context,Other,false,1349
mochi_trail,context,Effect,false,1346
houndstooth,context,Color,false,1340
on_roof,context,Other,false,1339
bird_print,context,Color,false,1327
