name,category,type,explicit,count
open_hand,action,gesture,false,16900
riding,action,pose,false,16880
hand_on_own_head,action,gesture,false,16648
holding_animal,action,contact_self,false,16495
salute,action,gesture,false,16487
stretching,action,gesture,false,16486
looking_afar,action,gaze,false,16380
dancing,action,pose,false,16160
wind_lift,action,pose,false,16077
shibari,action,contact_others,true,15868
hands_on_own_chest,action,gesture,false,15854
arm_under_breasts,action,gesture,false,15818
holding_bouquet,action,contact_self,false,15587
own_hands_clasped,action,gesture,false,15376
arm_grab,action,contact_others,false,15283
presenting,action,gesture,false,15276
holding_stuffed_toy,action,contact_self,false,15134
hugging_own_legs,action,gesture,false,14838
bound_arms,action,contact_others,true,14742
imminent_penetration,action,contact_others,true,14698
bathing,action,pose,false,14619
holding_plate,action,contact_self,false,14534
standing_sex,action,contact_others,true,14505
grabbing_another's_ass,action,contact_others,true,14399
anal_object_insertion,action,contact_others,true,14359
french_kiss,action,contact_others,true,14303
grabbing_own_breast,action,contact_self,true,14225
princess_carry,action,pose,false,13922
on_one_knee,action,pose,false,13735
tail_raised,action,pose,false,13716
bukkake,action,contact_others,true,13651
covering_crotch,action,gesture,false,13595
holding_fruit,action,contact_self,false,13526
holding_own_hair,action,gesture,false,13489
holding_another's_wrist,action,contact_others,false,13303
tiptoes,action,pose,false,13233
hand_on_own_thigh,action,gesture,false,13218
male_penetrated,action,contact_others,true,13165
imminent_kiss,action,gaze,true,13145
holding_gift,action,contact_self,false,13131
leg_grab,action,contact_others,false,12872
playing_instrument,action,contact_self,false,12868
facing_another,action,pose,false,12781
spreading_own_pussy,action,gesture,true,12695
hand_on_own_knee,action,gesture,false,12568
singing,action,other,false,12426
biting,action,gesture,false,12208
kicking,action,pose,false,12208
breast_sucking,action,contact_others,true,12180
pose,action,pose,false,12109
sitting_on_lap,action,contact_others,false,12077
falling,action,pose,false,12037
pants_pull,action,gesture,false,11858
holding_chopsticks,action,contact_self,false,11839
vaginal_object_insertion,action,contact_others,true,11806
pantyhose_pull,action,gesture,false,11778
licking_penis,action,contact_others,true,11740
pointing_at_viewer,action,gesture,false,11731
explosion,action,other,false,11717
sliding_doors,action,other,false,11712
holding_spoon,action,contact_self,false,11615
cunnilingus,action,contact_others,true,11547
holding_fork,action,contact_self,false,11544
folded,action,other,false,11439
peeing,action,other,true,11379
holding_cigarette,action,contact_self,false,11262
holding_can,action,contact_self,false,11048
pee,action,other,true,10950
aiming,action,gesture,false,10902
moaning,action,other,false,10880
double_penetration,action,contact_others,true,10802
leaning_to_the_side,action,pose,false,10777
holding_candy,action,contact_self,false,10699
heads_together,action,pose,false,10639
dripping,action,other,false,10534
implied_sex,action,pose,true,10533
holding_card,action,contact_self,false,10456
clothes_grab,action,gesture,false,10323
splashing,action,other,false,10289
holding_wand,action,contact_self,false,10163
holding_paper,action,contact_self,false,9977
torso_grab,action,contact_others,false,9949
female_ejaculation,action,other,true,9919
female_orgasm,action,other,true,9884
sheet_grab,action,gesture,false,9878
tail_wagging,action,gesture,false,9823
bra_lift,action,gesture,false,9778
shouting,action,other,false,9743
sandwiched,action,pose,false,9727
skirt_pull,action,gesture,false,9704
looking_at_object,action,gaze,false,9694
tying_hair,action,gesture,false,9609
hands_on_own_cheeks,action,gesture,false,9598
standing_split,action,pose,false,9488
feeding,action,contact_others,false,9451
cooking,action,other,false,9440
wardrobe_malfunction,action,other,false,9432
reverse_cowgirl_position,action,pose,true,9425
soaking_feet,action,pose,false,9417
holding_hat,action,contact_self,false,9338
broom_riding,action,pose,false,9329
bikini_pull,action,gesture,true,9295
holding_ball,action,contact_self,false,9127
holding_pen,action,contact_self,false,9069
the_pose,action,pose,false,8889
planted,action,pose,false,8875
hand_on_own_stomach,action,gesture,false,8835
ass_grab,action,contact_others,true,8797
holding_camera,action,contact_self,false,8767
feet_up,action,pose,false,8723
punching,action,pose,false,8665
reclining,action,pose,false,8654
fucked_silly,action,contact_others,true,8620
adjusting_headwear,action,gesture,false,8601
tentacle_sex,action,contact_others,true,8567
pillow_hug,action,contact_self,false,8533
shirt_pull,action,gesture,false,8470
bound_legs,action,contact_others,true,8438
internal_cumshot,action,contact_others,true,8408
hand_on_another's_cheek,action,contact_others,false,8399
holding_lollipop,action,contact_self,false,8397
presenting_armpit,action,gesture,false,8335
footjob,action,contact_others,true,8332
playing_games,action,other,false,8271
sweater_lift,action,gesture,false,8149
downblouse,action,other,true,8131
pinky_out,action,gesture,false,8094
cum_on_ass,action,contact_others,true,8046
explosive,action,other,false,8041
hand_on_own_ass,action,gesture,true,8037
grabbing_another's_hair,action,contact_others,false,8005
holding_removed_eyewear,action,contact_self,false,7966
shushing,action,gesture,false,7931
covering_face,action,gesture,false,7910
taking_picture,action,gesture,false,7821
open_hands,action,gesture,false,7769
carrying_person,action,contact_others,false,7717
firing,action,gesture,false,7712
steepled_fingers,action,gesture,false,7702
projectile_cum,action,other,true,7692
animal_on_shoulder,action,contact_self,false,7661
holding_bowl,action,contact_self,false,7657
panty_peek,action,other,true,7633
holding_shield,action,contact_self,false,7587
shorts_pull,action,gesture,false,7580
hand_on_another's_chin,action,contact_others,false,7562
cum_on_tongue,action,contact_others,true,7511
holding_broom,action,contact_self,false,7496
squatting_cowgirl_position,action,pose,true,7462
suggestive_fluid,action,other,true,7382
